dataset,model,sample_id,label,attack_type,vehicle,embedding_path,tsne_x,tsne_y
road,cmf_can,121714,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,21.826704025268555,-38.2877082824707
road,cmf_can,247189,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,34.458274841308594,-31.173673629760742
road,cmf_can,231355,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,6.961023330688477,-47.76713943481445
road,cmf_can,252584,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-35.20704650878906,-42.72484588623047
road,cmf_can,237437,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,7.262967586517334,-36.71028137207031
road,cmf_can,137668,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,20.784093856811523,-34.236698150634766
road,cmf_can,251885,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-28.008935928344727,-49.84126281738281
road,cmf_can,246988,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,36.11583709716797,-30.44097137451172
road,cmf_can,40514,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,23.167747497558594,-35.495643615722656
road,cmf_can,230364,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,4.551750659942627,-32.8745231628418
road,cmf_can,272802,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,10.360876083374023,-36.129329681396484
road,cmf_can,272726,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,10.194140434265137,-36.41301727294922
road,cmf_can,249493,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-43.27859115600586,-30.036338806152344
road,cmf_can,246886,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,4.456902503967285,-39.70933151245117
road,cmf_can,232695,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-2.0455238819122314,-39.25492477416992
road,cmf_can,28975,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,8.544214248657227,-42.21827697753906
road,cmf_can,117165,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-2.2393224239349365,-39.59101867675781
road,cmf_can,250375,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-28.586477279663086,-54.8513298034668
road,cmf_can,267505,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,7.560624122619629,-41.54257583618164
road,cmf_can,249432,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-37.807456970214844,-22.74938201904297
road,cmf_can,245022,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-40.96780776977539,-31.39200210571289
road,cmf_can,229657,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,0.5850136280059814,-50.19282913208008
road,cmf_can,117966,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,5.842426776885986,-30.187952041625977
road,cmf_can,243082,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-32.530086517333984,-22.983551025390625
road,cmf_can,251134,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-32.888099670410156,-37.91493225097656
road,cmf_can,264464,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-52.72306442260742,-15.57735824584961
road,cmf_can,243139,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-32.46309280395508,-23.58441734313965
road,cmf_can,249521,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-42.08843231201172,-32.38657760620117
road,cmf_can,243311,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-42.350379943847656,-30.59677505493164
road,cmf_can,123015,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,25.992765426635742,-36.839027404785156
road,cmf_can,238806,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-0.9231233596801758,-36.2158317565918
road,cmf_can,235476,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,1.7690298557281494,-41.11192321777344
road,cmf_can,245094,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.71402359008789,-42.701072692871094
road,cmf_can,62274,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,36.13609313964844,-42.17980194091797
road,cmf_can,251187,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-32.728515625,-38.09286880493164
road,cmf_can,274196,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,22.882368087768555,-35.658538818359375
road,cmf_can,235832,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-4.028780460357666,-47.40993881225586
road,cmf_can,123168,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,25.113784790039062,-34.99037551879883
road,cmf_can,243171,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.105016708374023,-21.16942596435547
road,cmf_can,245146,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,30.842683792114258,-43.334495544433594
road,cmf_can,247089,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,35.35361862182617,-31.1959171295166
road,cmf_can,254377,1,fuzzing,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-49.361358642578125,-39.0163688659668
road,cmf_can,249629,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,39.18581771850586,-42.429161071777344
road,cmf_can,247040,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,34.71590805053711,-26.07144546508789
road,cmf_can,227639,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,9.815932273864746,-40.505470275878906
road,cmf_can,79100,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,10.787673950195312,-48.71085739135742
road,cmf_can,249466,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-40.588138580322266,-23.866487503051758
road,cmf_can,270108,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-52.95659255981445,-20.619701385498047
road,cmf_can,249331,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-34.4869499206543,-20.58656120300293
road,cmf_can,267503,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,8.543713569641113,-39.604209899902344
road,cmf_can,253005,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.24413299560547,-48.499515533447266
road,cmf_can,251892,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.10503578186035,-53.0272102355957
road,cmf_can,237906,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-3.4243242740631104,-43.69374084472656
road,cmf_can,152234,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,15.716551780700684,-41.1316032409668
road,cmf_can,78454,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,11.808995246887207,-47.20046615600586
road,cmf_can,246951,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,19.94577980041504,-47.1024284362793
road,cmf_can,280587,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,18.127853393554688,-36.939796447753906
road,cmf_can,247112,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,35.009788513183594,-26.565629959106445
road,cmf_can,228631,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,7.416117191314697,-41.88483428955078
road,cmf_can,243226,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-29.982524871826172,-20.925758361816406
road,cmf_can,253427,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-35.11266326904297,-43.58503723144531
road,cmf_can,254890,1,malfunction,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,14.840224266052246,-39.17116928100586
road,cmf_can,245162,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,33.17238998413086,-43.98863983154297
road,cmf_can,241098,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,7.375690937042236,-49.428253173828125
road,cmf_can,249541,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,11.707880020141602,-32.44890213012695
road,cmf_can,116664,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,11.747143745422363,-31.15589141845703
road,cmf_can,246974,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,39.0803108215332,-27.478700637817383
road,cmf_can,277245,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,11.365930557250977,-31.314611434936523
road,cmf_can,235942,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,0.1797190010547638,-45.47963333129883
road,cmf_can,38778,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,13.475595474243164,-43.09700012207031
road,cmf_can,243322,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-39.43242645263672,-30.467994689941406
road,cmf_can,251933,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-28.079051971435547,-49.57835006713867
road,cmf_can,77934,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,2.9104602336883545,-30.222267150878906
road,cmf_can,270046,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-50.76731872558594,-18.20375633239746
road,cmf_can,228516,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,2.3827743530273438,-37.47630310058594
road,cmf_can,270093,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-52.75467300415039,-20.2655029296875
road,cmf_can,251212,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-38.12024688720703,-43.88095474243164
road,cmf_can,61929,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,33.55750274658203,-45.936073303222656
road,cmf_can,249319,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-37.05900955200195,-18.961029052734375
road,cmf_can,269182,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,16.880464553833008,-39.65498733520508
road,cmf_can,230678,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-0.2312970608472824,-56.18819046020508
road,cmf_can,269070,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-53.93205261230469,-16.28643035888672
road,cmf_can,245108,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.34043502807617,-43.727394104003906
road,cmf_can,251947,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-30.439748764038086,-51.97426223754883
road,cmf_can,27315,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,2.656446933746338,-35.327308654785156
road,cmf_can,124723,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,30.528287887573242,-31.983577728271484
road,cmf_can,255516,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,6.4381422996521,-44.20798110961914
road,cmf_can,243436,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,35.37750244140625,-41.96277618408203
road,cmf_can,233156,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,12.912091255187988,-40.91819763183594
road,cmf_can,245019,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-38.95566177368164,-31.986045837402344
road,cmf_can,69048,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,7.86204719543457,-38.99559783935547
road,cmf_can,253436,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-34.28853988647461,-42.94225311279297
road,cmf_can,238574,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,2.4764750003814697,-37.19369125366211
road,cmf_can,243104,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.256671905517578,-19.946836471557617
road,cmf_can,228964,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-0.5547141432762146,-38.616546630859375
road,cmf_can,249369,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-37.38296127319336,-20.07151222229004
road,cmf_can,267471,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-54.29582595825195,-15.910781860351562
road,cmf_can,246975,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.30446243286133,-29.71213722229004
road,cmf_can,251909,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-30.8967342376709,-54.768470764160156
road,cmf_can,249488,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-42.695674896240234,-36.0989990234375
road,cmf_can,249263,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-39.1231803894043,-20.00263214111328
road,cmf_can,247100,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,35.06996154785156,-27.240488052368164
road,cmf_can,246938,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.819881439208984,-49.08302307128906
road,cmf_can,230658,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,3.4239892959594727,-31.410802841186523
road,cmf_can,249421,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-40.972023010253906,-20.223331451416016
road,cmf_can,262606,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,17.880834579467773,-37.603294372558594
road,cmf_can,228082,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-3.5961358547210693,-34.36347579956055
road,cmf_can,262591,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,0.5150335431098938,-56.20297622680664
road,cmf_can,268138,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-52.288700103759766,-17.7237606048584
road,cmf_can,279008,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,8.152398109436035,-37.152557373046875
road,cmf_can,249348,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-34.72368240356445,-19.763643264770508
road,cmf_can,253399,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-35.25260925292969,-43.24778747558594
road,cmf_can,245147,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,33.32754135131836,-44.961334228515625
road,cmf_can,78277,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,17.071067810058594,-45.94004440307617
road,cmf_can,261097,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,11.840088844299316,-47.99483108520508
road,cmf_can,254263,1,fuzzing,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-48.22792434692383,-38.04280090332031
road,cmf_can,152834,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,0.3059801161289215,-34.713279724121094
road,cmf_can,235115,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-8.539857864379883,-49.06363296508789
road,cmf_can,264441,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-52.79682922363281,-14.577634811401367
road,cmf_can,255540,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-0.5480524897575378,-52.79662322998047
road,cmf_can,253379,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-34.10575866699219,-44.41694641113281
road,cmf_can,253017,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.88003158569336,-50.38519287109375
road,cmf_can,249386,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-35.020782470703125,-20.05754280090332
road,cmf_can,272955,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.86213302612305,-37.021488189697266
road,cmf_can,243217,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.079917907714844,-24.067453384399414
road,cmf_can,68992,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,6.894523620605469,-43.39079666137695
road,cmf_can,244860,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-37.221988677978516,-25.133071899414062
road,cmf_can,247183,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,38.194427490234375,-32.828407287597656
road,cmf_can,122848,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,28.365373611450195,-38.58226776123047
road,cmf_can,27542,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,3.8043878078460693,-28.117599487304688
road,cmf_can,259684,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,15.051935195922852,-34.66410827636719
road,cmf_can,243172,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-32.727294921875,-25.59888458251953
road,cmf_can,246949,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,31.769540786743164,-27.786367416381836
road,cmf_can,243253,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-29.249826431274414,-21.02786636352539
road,cmf_can,243185,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.105894088745117,-21.238548278808594
road,cmf_can,59725,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,10.44961166381836,-48.21665954589844
road,cmf_can,247090,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,35.8900260925293,-28.2010555267334
road,cmf_can,243186,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-32.51716232299805,-27.232999801635742
road,cmf_can,137700,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.959781646728516,-39.920494079589844
road,cmf_can,226372,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,9.986664772033691,-43.69597244262695
road,cmf_can,80810,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,4.866977691650391,-29.89350700378418
road,cmf_can,29245,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,8.530518531799316,-47.1897087097168
road,cmf_can,251927,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-30.665468215942383,-52.75205993652344
road,cmf_can,116486,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,9.42856216430664,-48.47361373901367
road,cmf_can,123067,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,33.53645706176758,-35.50498962402344
road,cmf_can,140555,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,34.82754898071289,-33.36764144897461
road,cmf_can,249279,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-35.40632629394531,-18.44477653503418
road,cmf_can,47486,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,21.10138511657715,-38.49878692626953
road,cmf_can,269131,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-54.51399612426758,-15.564849853515625
road,cmf_can,230239,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,9.562718391418457,-34.603187561035156
road,cmf_can,254902,1,malfunction,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,15.542032241821289,-38.46437454223633
road,cmf_can,121772,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,22.998512268066406,-36.335411071777344
road,cmf_can,243153,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.763851165771484,-25.735353469848633
road,cmf_can,243218,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-32.33225631713867,-22.890592575073242
road,cmf_can,244979,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-37.52688980102539,-29.596960067749023
road,cmf_can,29654,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,31.926145553588867,-34.7088508605957
road,cmf_can,252628,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-36.04893493652344,-37.82699966430664
road,cmf_can,249585,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,38.40074157714844,-43.356773376464844
road,cmf_can,25142,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,10.698868751525879,-39.497013092041016
road,cmf_can,70340,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,31.95331573486328,-49.22293472290039
road,cmf_can,243256,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-31.95951271057129,-26.88883399963379
road,cmf_can,69984,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.947120666503906,-44.6161003112793
road,cmf_can,253014,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-29.31023406982422,-53.2107048034668
road,cmf_can,245055,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,17.174257278442383,-35.92197799682617
road,cmf_can,232689,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-3.9553568363189697,-41.585975646972656
road,cmf_can,246861,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-38.92217254638672,-31.11514663696289
road,cmf_can,245112,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,31.49634552001953,-44.67028045654297
road,cmf_can,69028,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,9.174098014831543,-39.66199493408203
road,cmf_can,124952,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,24.085771560668945,-36.40752029418945
road,cmf_can,39231,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,0.8498868346214294,-34.59447479248047
road,cmf_can,27983,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,1.9668453931808472,-53.06320571899414
road,cmf_can,253874,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,39.37504959106445,-29.390100479125977
road,cmf_can,250426,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-27.978919982910156,-51.15839767456055
road,cmf_can,252579,1,masquerade,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,-34.5655403137207,-41.2161979675293
road,cmf_can,246924,1,spoof,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,32.912052154541016,-49.091697692871094
road,cmf_can,228361,0,normal,unknown,/home/lqa/VIDS/results/cmf_embeddings/road_cmf_can_embedding_sample.npy,2.6062939167022705,-45.67266082763672
